unique_id;timestamp;advertisement;device_os;software_ver;game_id;location;ad_start_count;ad_view_count;ad_click_count;ad_install_count;dat1;count1;count2;internet_type;device`;install_label
5c3ebf69ff604f0df2a4ae39;2019-01-16T05:21:45.891+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2958785;US;9;8;0;0;2019-01-03T00:18:42.231+00:00;1;1;wifi;motorola XT1650;0
5c3fd7f25a38f76b2e70e056;2019-01-17T01:18:42.292+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2399096;US;37;35;0;0;2019-01-17T01:08:38.876+00:00;2;2;cellular;samsung SM-G955U;0
5c3b9e2c8e1ca6a4c2f8cb8a;2019-01-13T20:23:08.505+00:00;5afc25a3e9d7d501c8039533;android;7.0;1795883;US;11;9;0;0;2019-01-13T19:45:34.229+00:00;11;11;cellular;LGE LG-TP260;0
5c4549857e8e27dde8b2a258;2019-01-21T04:24:37.816+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2926101;US;42;37;1;1;2019-01-08T23:19:10.358+00:00;1;1;cellular;samsung SM-G892A;0
5c3aae400975e61e657a19ce;2019-01-13T03:19:28.900+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2593177;US;104;96;0;0;2019-01-13T03:16:39.355+00:00;15;100;wifi;samsung SM-G955U;0
5c38939a881d75040077a0b2;2019-01-11T13:01:14.617+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2941413;US;1;0;0;0;;1;1;wifi;samsung SM-G930V;0
5c3a7b33ff3add069635e940;2019-01-12T23:41:39.544+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2198616;US;76;74;0;0;2019-01-11T04:05:48.083+00:00;1;31;cellular;LGE LG-H830;0
5c40adec93c6e71257dacb16;2019-01-17T16:31:40.310+00:00;5afc25a3e9d7d501c8039533;android;9;2926101;US;8;6;0;1;2019-01-17T16:28:27.649+00:00;7;7;cellular;Google Pixel 2 XL;0
5c429177d324095fd3c11b25;2019-01-19T02:54:47.285+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1478885;US;4;3;0;0;2019-01-15T16:31:33.284+00:00;1;3;cellular;samsung SM-G950U;0
5c34c7434289e229795a79cb;2019-01-08T15:52:35.496+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2918430;US;29;23;1;1;2019-01-08T15:44:13.947+00:00;13;25;cellular;samsung SM-G965U1;0
5c3dc5c99d76ec8feb010ee2;2019-01-15T11:36:41.889+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1326225;US;13;12;0;0;2019-01-13T13:04:44.573+00:00;1;3;cellular;motorola Moto Z (2);0
5c37d557a92df4630755f38e;2019-01-10T23:29:27.517+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1146569;US;8;7;0;0;2019-01-09T04:17:29.649+00:00;1;6;cellular;LGE LM-Q710(FGN);0
5c38bf2a09c8ab1c6ec640c8;2019-01-11T16:07:06.028+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2590641;US;5;4;0;0;2019-01-11T15:57:05.787+00:00;4;4;cellular;samsung SM-J337P;0
5c3d6093fb156766f363f8bc;2019-01-15T04:24:51.762+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2972405;US;100;95;1;0;2019-01-15T04:24:11.827+00:00;17;64;wifi;samsung SM-G965U;0
5c42ce7414615b796ee70bac;2019-01-19T07:15:00.512+00:00;5afc25a3e9d7d501c8039533;android;6.0.1;2729246;US;58;57;0;0;2019-01-19T07:14:11.264+00:00;11;20;wifi;LGE LG-M153;0
5c3f60402df2a7309e0d8689;2019-01-16T16:48:00.318+00:00;5afc25a3e9d7d501c8039533;android;9;2829861;US;7;5;1;0;2019-01-12T20:29:09.023+00:00;1;7;cellular;Google Pixel 3 XL;0
5c3974114d3caa750a35c0e2;2019-01-12T04:58:57.067+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2783794;US;61;32;0;0;2019-01-12T04:58:03.895+00:00;10;61;wifi;samsung SM-G955U;0
5c3c04d0c587dad35787d9cd;2019-01-14T03:41:04.238+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2828166;US;59;57;1;0;2019-01-14T03:40:29.278+00:00;58;59;wifi;samsung SM-G950U;0
5c3ab7948815cf22be063285;2019-01-13T03:59:16.370+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1541841;US;29;24;0;0;2019-01-13T03:52:03.042+00:00;14;14;wifi;samsung SM-N950U;0
5c36c3fcaf2ab35a8a4fe77e;2019-01-10T04:03:08.606+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2794383;US;1;0;0;0;;1;1;wifi;samsung SM-G965U;0
5c37a9072dd4775139b58959;2019-01-10T20:20:23.380+00:00;5afc25a3e9d7d501c8039533;android;9;38403;US;7;4;0;0;2019-01-09T13:13:10.328+00:00;1;2;cellular;Google Pixel;0
5c3495cd0bd7410f2eed5132;2019-01-08T12:21:33.398+00:00;5afc25a3e9d7d501c8039533;android;9;2971736;US;5;4;0;1;2018-12-15T21:04:35.997+00:00;1;1;wifi;Google Pixel XL;0
5c4654b09575ac4c013bdb2b;2019-01-21T23:24:32.045+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2698629;US;4;2;0;0;2019-01-11T04:53:25.713+00:00;1;1;cellular;samsung SM-G960U1;0
5c42bea6f25242736b8325b2;2019-01-19T06:07:34.725+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1368213;US;104;87;2;1;2019-01-19T06:00:29.632+00:00;8;39;cellular;samsung SM-G950U;0
5c340c7998ba1648f143926f;2019-01-08T02:35:37.803+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2866445;US;20;17;1;1;2019-01-08T02:33:03.735+00:00;4;20;wifi;samsung SM-G935V;0
5c352461919d4459b696b55f;2019-01-08T22:29:52.971+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2866445;US;195;44;8;0;2019-01-08T22:24:50.124+00:00;16;28;cellular;samsung SM-G965U;0
5c4423392577213594af0d75;2019-01-20T07:28:57.112+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2621284;US;46;43;0;0;2019-01-20T07:26:08.618+00:00;3;12;cellular;samsung SM-G930T;0
5c3eb65572f8bf07b6579829;2019-01-16T04:43:01.114+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1526505;US;56;55;0;0;2019-01-16T04:24:10.573+00:00;54;56;cellular;LGE LM-X212(G);0
5c3e110aa44939bc3ad02354;2019-01-15T16:57:46.566+00:00;5afc25a3e9d7d501c8039533;android;6.0.1;1725535;US;19;18;0;0;2019-01-14T14:30:41.111+00:00;1;19;cellular;samsung SM-S327VL;0
5c39356f0487f458ad9799cb;2019-01-12T00:31:43.595+00:00;5afc25a3e9d7d501c8039533;android;7.0;130205;US;192;9;0;2;2019-01-12T00:30:24.916+00:00;9;62;cellular;LGE LG-V530;0
5c3c283f8390cbdf591062c6;2019-01-14T06:12:15.692+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1741918;US;2;1;0;0;2019-01-14T06:11:41.931+00:00;2;2;cellular;samsung SM-G950U;0
5c3e06665f4e58b51a898107;2019-01-15T16:12:22.577+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2950025;US;12;10;0;0;2019-01-15T16:11:11.574+00:00;8;12;cellular;samsung SM-G960U;0
5c3e18375c33c3c0aed19dc7;2019-01-15T17:28:23.975+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1751862;US;24;23;0;0;2019-01-13T02:02:33.623+00:00;1;6;cellular;samsung SAMSUNG-SM-G891A;0
5c3e9dc10b2823fecd5d1990;2019-01-16T02:58:09.108+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2918434;US;42;40;1;1;2019-01-14T02:55:14.957+00:00;1;33;cellular;samsung SM-G955U;0
5c39c99109c30b8b66e24233;2019-01-12T11:03:45.360+00:00;5afc25a3e9d7d501c8039533;android;7.0;1302079;US;13;12;0;0;2019-01-12T08:48:21.123+00:00;7;13;cellular;motorola XT1650;0
5c36238f509cb014fafdea8f;2019-01-09T16:38:39.585+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1273992;US;9;8;0;0;2019-01-06T16:25:06.257+00:00;1;3;cellular;samsung SAMSUNG-SM-G930A;0
5c353871cc2b24633cded727;2019-01-08T23:55:29.758+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2805448;US;44;43;0;0;2019-01-03T10:33:49.488+00:00;1;5;wifi;samsung SM-N950U;0
5c3ae4b860185737db90d4dd;2019-01-13T07:11:52.453+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2918434;US;9;6;0;0;2019-01-05T03:45:31.721+00:00;1;1;cellular;samsung SM-G930R7;0
5c3de309becb63a3bc277c38;2019-01-15T13:41:29.657+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;127335;US;16;15;0;0;2019-01-15T12:02:43.396+00:00;2;6;wifi;samsung SM-G960U;0
5c3633d536c1991d0dc6b666;2019-01-09T17:48:05.974+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1691385;US;32;26;0;0;2019-01-08T01:15:28.328+00:00;1;9;wifi;samsung SM-G950U;0
5c3ec5e365af450f81e12526;2019-01-16T05:49:23.024+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;93102;US;12;11;0;0;2019-01-16T05:38:30.728+00:00;7;12;wifi;samsung SM-G960U;0
5c344ef182fb5361c9956a11;2019-01-08T07:19:13.369+00:00;5afc25a3e9d7d501c8039533;android;7.0;1507690;US;135;126;11;2;2019-01-08T07:14:45.360+00:00;27;69;cellular;LGE LGMP260;0
5c3a9ed8ad01d217c51d6c9e;2019-01-13T02:13:44.664+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2996908;US;2;1;0;0;2019-01-10T22:52:48.379+00:00;1;2;wifi;samsung SM-G960U;0
5c3d0892e3068c3f514f1001;2019-01-14T22:09:22.223+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1719309;US;18;11;0;0;2019-01-14T21:57:54.792+00:00;5;12;wifi;Google Pixel 2;0
5c40dfdadc11372ed7ba9ff9;2019-01-17T20:04:42.223+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1740496;US;103;51;0;3;2019-01-17T08:59:54.833+00:00;4;10;wifi;samsung SM-G955U;0
5c35a0c4b30c928ca4ac80d5;2019-01-09T07:20:36.396+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2977629;US;471;431;2;0;2019-01-09T07:16:56.724+00:00;49;349;cellular;samsung SM-N960U;0
5c36748bdcdda53a0986587b;2019-01-09T22:24:11.211+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2983005;US;9;8;0;0;2019-01-09T22:21:57.372+00:00;9;9;cellular;samsung SM-N960U;0
5c3ca881103bc90936b99129;2019-01-14T15:19:29.090+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2708216;US;175;56;3;0;2019-01-14T15:17:54.492+00:00;30;80;cellular;samsung SM-J737P;0
5c3794e682cd384463986c48;2019-01-10T18:54:30.922+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2639270;US;25;17;1;0;2019-01-10T18:51:59.144+00:00;8;23;cellular;samsung SM-G892A;0
5c3e735a866b88f08dc93e94;2019-01-15T23:57:14.039+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2796593;US;95;94;0;0;2019-01-15T23:56:24.378+00:00;15;56;wifi;samsung SM-G935V;0
5c392840b3c8655139670d4a;2019-01-11T23:35:28.128+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2814947;US;1;0;0;0;;1;1;cellular;samsung SM-N950U;0
5c4158e9ac449b64b99c5026;2019-01-18T04:41:13.580+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2875104;US;12;3;2;0;2019-01-18T04:39:05.222+00:00;12;12;wifi;samsung SM-N960U;0
5c43d3811b224b10d780a5d0;2019-01-20T01:48:49.284+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2593177;US;47;45;0;0;2019-01-20T01:47:14.571+00:00;9;31;wifi;samsung SM-G930T;0
5c45f6962c95151b06b544cf;2019-01-21T16:43:02.053+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1731677;US;95;94;6;0;2019-01-21T08:02:49.046+00:00;88;95;wifi;motorola moto z3;0
5c43dfca818cd5146742d0fc;2019-01-20T02:41:14.494+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1030096;US;47;46;6;0;2019-01-20T02:31:17.893+00:00;47;47;cellular;samsung SM-G950U;0
5c454f032e8d5fe0cde6da8f;2019-01-21T04:48:03.317+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2783794;US;38;26;1;0;2019-01-21T04:06:30.604+00:00;11;34;wifi;motorola XT1635-01;0
5c38f13c759bbd25f4805d81;2019-01-11T19:40:44.856+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1066005;US;20;19;0;0;2019-01-11T19:39:20.214+00:00;7;20;cellular;samsung SM-G965U;0
5c36ab1a1541b25030349e45;2019-01-10T02:16:58.955+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1671862;US;59;58;1;0;2019-01-10T02:04:42.479+00:00;6;49;cellular;motorola Moto Z (2);0
5c3bb8f4db92fdafbb21df3b;2019-01-13T22:17:24.446+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2918434;US;95;85;1;2;2019-01-13T22:15:13.548+00:00;25;25;cellular;LGE LM-Q710(FGN);0
5c3e97498004e9fecdd56350;2019-01-16T02:30:33.464+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2950248;US;38;37;0;0;2019-01-16T02:15:43.273+00:00;21;38;cellular;TCL 6062W;0
5c3e736c496445eefe787947;2019-01-15T23:57:32.795+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2746235;US;26;18;1;0;2019-01-15T23:55:30.618+00:00;2;9;wifi;samsung SM-G960U;0
5c390d554fad77460bddb2ef;2019-01-11T21:40:37.364+00:00;5afc25a3e9d7d501c8039533;android;7.0;2950251;US;221;197;3;1;2019-01-11T00:06:22.457+00:00;14;54;cellular;LGE VS835;0
5c4341c8bd4ce8bf1f86ac1a;2019-01-19T15:27:04.773+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2672185;US;53;47;1;1;2019-01-19T15:18:28.528+00:00;15;18;cellular;samsung SM-G950U;0
5c393fbce23bec5f8275a2e4;2019-01-12T01:15:40.500+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1696433;US;4;1;0;0;2019-01-12T01:12:05.699+00:00;4;4;cellular;samsung SM-G960U;0
5c421d6773777923436653af;2019-01-18T18:39:35.264+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2938437;US;44;43;1;0;2019-01-18T18:29:31.721+00:00;4;44;wifi;motorola moto z3;0
5c373fc71491c218e9564111;2019-01-10T12:51:19.559+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2796593;US;186;184;2;0;2019-01-10T12:50:45.975+00:00;13;62;cellular;samsung SM-G965U1;0
5c3aaccf384ae71c536bbc3f;2019-01-13T03:13:19.382+00:00;5afc25a3e9d7d501c8039533;android;9;2777554;US;43;31;1;0;2019-01-11T19:48:41.694+00:00;1;15;wifi;Google Pixel 2 XL;0
5c3434dc8c70135843aaf022;2019-01-08T05:27:55.997+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1557354;US;50;45;2;0;2019-01-08T05:23:52.382+00:00;17;50;cellular;samsung SM-G965U;0
5c40e4ee80996631f578f7b9;2019-01-17T20:26:22.462+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1670700;US;24;22;2;0;2019-01-17T20:21:14.090+00:00;24;24;wifi;samsung SM-G965U;0
5c3e2d833cd539ce7c692f8f;2019-01-15T18:59:15.550+00:00;5afc25a3e9d7d501c8039533;android;9;2958744;US;18;17;0;0;2019-01-15T18:55:22.519+00:00;2;2;cellular;Google Pixel 3 XL;0
5c36199f5fdb9e0d1c3956c5;2019-01-09T15:56:15.715+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1606346;US;42;37;2;0;2019-01-09T15:47:36.732+00:00;2;36;wifi;samsung SM-T820;0
5c38dd208377df2ea5636729;2019-01-11T18:14:56.402+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1796456;US;28;23;1;1;2019-01-11T08:28:05.206+00:00;3;17;cellular;samsung SM-N950U;0
5c33f0c12101a83d244ec5aa;2019-01-08T00:37:21.929+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;93826;US;7;6;0;0;2019-01-08T00:35:22.250+00:00;7;7;wifi;samsung SM-G965U;0
5c363de052894d2092fec402;2019-01-09T18:30:56.694+00:00;5afc25a3e9d7d501c8039533;android;9;2829861;US;20;19;1;0;2019-01-08T23:56:50.335+00:00;8;14;wifi;Google Pixel 2 XL;0
5c3a7078127594019e03b127;2019-01-12T22:55:52.224+00:00;5afc25a3e9d7d501c8039533;android;6.0.1;2865756;US;63;59;0;0;2019-01-12T22:55:01.588+00:00;14;20;wifi;samsung SM-S327VL;0
5c38c25194ed7f1f54b090fb;2019-01-11T16:20:33.498+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2918434;US;67;64;0;0;2019-01-11T16:17:48.492+00:00;10;67;cellular;samsung SM-N960U;0
5c3acc3792baff2d4dd2bebd;2019-01-13T05:27:19.495+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1752206;US;41;26;0;1;2019-01-13T04:16:37.631+00:00;10;10;wifi;LGE VS995;0
5c464bbc89d0a048720a59ec;2019-01-21T22:46:20.155+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2953825;US;4;2;0;0;2019-01-12T14:38:44.482+00:00;1;1;cellular;samsung SM-G892A;0
5c434a11f11e21c27658a644;2019-01-19T16:02:25.169+00:00;5afc25a3e9d7d501c8039533;android;9;1571120;US;6;5;0;1;2019-01-19T15:54:29.165+00:00;6;6;wifi;Google Pixel 2 XL;0
5c361719397dd90b74973235;2019-01-09T15:45:29.729+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;38403;US;43;18;0;0;2019-01-09T15:41:16.646+00:00;2;4;cellular;samsung SM-G965U;0
5c3596ab981144859a8ddd74;2019-01-09T06:37:31.441+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1267578;US;5;3;0;0;2019-01-09T06:34:30.971+00:00;2;2;cellular;samsung SM-G950U;0
5c44295ae428073a7a4affe8;2019-01-20T07:55:06.085+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2951613;US;77;52;0;0;2019-01-20T07:54:17.176+00:00;16;44;wifi;samsung SM-G930V;0
5c381d137fd1817e26ceae27;2019-01-11T04:35:31.404+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2926101;US;10;3;0;0;2019-01-11T04:34:47.051+00:00;10;10;wifi;samsung SM-G955U;0
5c341eb86f24ce4fc64aab5e;2019-01-08T03:53:28.949+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2638685;US;40;37;0;0;2019-01-08T03:50:24.864+00:00;7;40;wifi;samsung SM-G960U;0
5c3bf1b62f26b9c932ba0e3f;2019-01-14T02:19:34.250+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2686344;US;44;43;0;0;2019-01-14T02:14:01.370+00:00;10;21;cellular;samsung SM-G960U;0
5c39700209dcc376b2757024;2019-01-12T04:41:38.200+00:00;5afc25a3e9d7d501c8039533;android;9;2777554;US;3;2;0;0;2019-01-12T04:35:17.803+00:00;3;3;wifi;Google Pixel 3 XL;0
5c36d3a85122616056d9ed04;2019-01-10T05:10:00.321+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1740496;US;11;5;0;0;2019-01-10T03:33:30.169+00:00;10;10;wifi;Google Pixel XL;0
5c3652fad91e962b8be3f18a;2019-01-09T20:00:58.707+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;15954;US;14;11;0;0;2019-01-09T00:10:19.989+00:00;5;14;cellular;samsung SM-G965U;0
5c3a5ff28e7a99f9bfe08e73;2019-01-12T21:45:22.072+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2795028;US;5;4;0;0;2019-01-09T14:24:54.626+00:00;1;5;cellular;samsung SM-G960U;0
5c3d7295d956e66bd98693ae;2019-01-15T05:41:41.456+00:00;5afc25a3e9d7d501c8039533;android;9;2920833;US;85;84;0;0;2019-01-15T05:40:38.470+00:00;13;13;wifi;Google Pixel 2;0
5c455ca03b4bfde57a0a066e;2019-01-21T05:46:08.641+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2777554;US;4;3;0;0;2019-01-15T18:04:18.733+00:00;1;3;wifi;samsung SM-G950U;0
5c40e24392e05b2ed7b19b70;2019-01-17T20:14:59.137+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2886116;US;25;21;0;0;2019-01-17T12:57:48.132+00:00;8;25;cellular;samsung SM-N960U;0
5c45f7564d9a8419b0cd96f7;2019-01-21T16:46:14.857+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1616475;US;4;3;0;0;2019-01-21T16:45:04.565+00:00;2;2;cellular;samsung SM-N960U;0
5c36b978389344573a3c8a69;2019-01-10T03:18:16.539+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2796593;US;27;26;0;0;2019-01-10T03:17:40.361+00:00;10;20;wifi;samsung SM-G960U;0
5c3dfcf334bea4b0df13c568;2019-01-15T15:32:03.471+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1758760;US;8;7;0;0;2019-01-15T15:31:34.513+00:00;4;8;wifi;LGE LG-US996;0
5c3d14230be82d42a8dd670b;2019-01-14T22:58:43.060+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;98878;US;21;20;0;0;2019-01-14T22:48:54.924+00:00;21;21;cellular;samsung SM-G955U;0
5c454595288d20da5859af69;2019-01-21T04:07:49.971+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2950248;US;11;9;2;1;2019-01-21T04:06:25.048+00:00;11;11;wifi;samsung SM-G965U1;0
5c3ad6933c0a963319cc007a;2019-01-13T06:11:31.797+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2581359;US;61;46;0;1;2019-01-12T07:59:12.908+00:00;3;6;cellular;LGE VS988;0
5c44d8b4c08f94a7cdfcf1b8;2019-01-20T20:23:16.428+00:00;5afc25a3e9d7d501c8039533;android;7.0;1300959;US;4;3;0;0;2019-01-20T20:18:55.403+00:00;4;4;wifi;samsung SAMSUNG-SM-G930A;0
5c44b0aad1fcc6906c3f0f90;2019-01-20T17:32:26.706+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1300959;US;7;6;1;0;2019-01-17T23:15:15.494+00:00;1;7;wifi;LGE LG-H918;0
5c3ca3fdb6374708c4c1e567;2019-01-14T15:00:13.904+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1748208;US;50;48;1;1;2019-01-14T14:59:32.161+00:00;7;30;cellular;samsung SM-J737P;0
5c3bd8e5d4ac59c12aa71814;2019-01-14T00:33:41.508+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1624066;US;24;23;1;1;2019-01-13T02:18:45.475+00:00;10;24;cellular;samsung SM-N950U;0
5c391957b430ce3723a3bcc9;2019-01-11T22:31:51.945+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1473614;US;49;48;0;0;2019-01-11T22:31:08.260+00:00;5;45;cellular;motorola XT1650;0
5c3ad0d8c558142f6aac302f;2019-01-13T05:47:04.214+00:00;5afc25a3e9d7d501c8039533;android;7.0;2870140;US;22;17;0;1;2019-01-13T05:44:45.786+00:00;2;4;wifi;samsung SM-G935V;0
5c447936cf608e68ca32b118;2019-01-20T13:35:50.328+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2866445;US;111;104;4;1;2019-01-20T13:12:45.598+00:00;9;20;cellular;samsung SM-G965U;0
5c3a79c5a2b50605c256cb2e;2019-01-12T23:35:33.321+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1423858;US;4;1;0;0;2019-01-12T23:31:48.939+00:00;4;4;cellular;samsung SM-G930V;0
5c4519f4162018c8faea0e12;2019-01-21T01:01:40.300+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2871343;US;17;16;0;1;2019-01-21T01:01:01.966+00:00;16;16;wifi;LGE VS996;0
5c3bee226c03c6c8fdadf2a7;2019-01-14T02:04:18.872+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1171721;US;83;72;0;1;2019-01-14T01:59:04.101+00:00;3;8;cellular;samsung SM-G892U;0
5c41331c4e179454b12d1f0d;2019-01-18T01:59:56.896+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1267578;US;4;2;0;0;2019-01-17T21:59:07.347+00:00;2;4;wifi;motorola XT1650;0
5c3a7f1c8bc63009e6354cbf;2019-01-12T23:58:20.515+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2783794;US;34;28;4;0;2019-01-12T23:56:06.344+00:00;32;34;cellular;samsung SM-G950U;0
5c3d01a8c0153a3bfa83df46;2019-01-14T21:39:52.402+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2952180;US;183;32;2;6;2019-01-14T19:31:21.000+00:00;8;46;cellular;samsung SM-G965U;0
5c394c959edca4630d8f5b6b;2019-01-12T02:10:29.343+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2588058;US;27;26;0;0;2019-01-12T02:04:53.411+00:00;6;27;wifi;samsung SM-G930VL;0
5c4480a824fcdd71404d2de2;2019-01-20T14:07:36.910+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2810022;US;45;32;0;0;2019-01-13T01:47:21.044+00:00;1;1;wifi;samsung SM-G955U;0
5c4657fcfa05924c74b4dbda;2019-01-21T23:38:36.384+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;2950248;US;4;3;0;0;2019-01-21T23:32:49.452+00:00;2;2;cellular;samsung SM-N960U;0
5c3b8a0e3f26a798f51803bf;2019-01-13T18:57:18.755+00:00;5afc25a3e9d7d501c8039533;android;8.1.0;1533014;US;11;10;0;0;2019-01-13T09:10:20.903+00:00;11;11;wifi;samsung SM-N960U1;0
5c36875917a89742bb4f5172;2019-01-09T23:44:25.800+00:00;5afc25a3e9d7d501c8039533;android;6.0.1;2624879;US;9;4;0;0;2019-01-09T23:40:37.186+00:00;5;5;wifi;ZTE Z981;0
5c454db6c91296decc86ac9e;2019-01-21T04:42:30.376+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2951613;US;121;117;0;1;2019-01-21T04:41:04.811+00:00;90;112;wifi;motorola XT1650;0
5c42a6ba77a50a67d79d1748;2019-01-19T04:25:30.178+00:00;5afc25a3e9d7d501c8039533;android;9;1566748;US;3;1;0;0;2019-01-15T02:38:06.415+00:00;1;3;cellular;Google Pixel 2;0
5c3f2cb2f585671101726c60;2019-01-16T13:08:02.372+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2769748;US;91;86;3;2;2019-01-16T13:06:17.874+00:00;27;86;wifi;samsung SM-G965U;0
5c400854868fb67eff9fbac8;2019-01-17T04:45:08.824+00:00;5afc25a3e9d7d501c8039533;android;6.0.1;2765989;US;50;49;1;2;2019-01-17T04:44:19.776+00:00;6;10;wifi;samsung SM-G900R4;0
5c397b6efe9a447963f6551c;2019-01-12T05:30:22.271+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;115581;US;36;34;0;0;2019-01-12T05:28:55.435+00:00;3;11;cellular;samsung SM-G950U;0
5c3bf101fc7117c78a51749b;2019-01-14T02:16:33.650+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;1514609;US;1;0;0;0;;1;1;cellular;samsung SM-G955U;0
5c36a4f03c959b4f5cabf6fe;2019-01-10T01:50:40.550+00:00;5afc25a3e9d7d501c8039533;android;8.0.0;2993848;US;52;49;0;0;2019-01-10T01:50:11.463+00:00;18;31;wifi;samsung SM-G960U;0
